,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
5347,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5348,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5349,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5350,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5351,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5352,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5353,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5354,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5355,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5356,scanpy_wilcoxon,0.8919112164209665,1.0,0.8888888888888888,0.8,5_vs_rest,16,svm
5357,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5358,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5359,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,16,svm
5360,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5361,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5362,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5363,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5364,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5365,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5366,scanpy_wilcoxon,0.7702571579579608,1.0,0.75,0.6,5_vs_rest,17,svm
5367,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5368,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5369,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,17,svm
5370,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5371,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5372,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5373,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5374,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5375,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5376,scanpy_wilcoxon,0.8919112164209665,1.0,0.8888888888888888,0.8,5_vs_rest,18,svm
5377,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5378,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5379,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,18,svm
5380,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5381,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5382,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5383,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5384,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5385,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5386,scanpy_wilcoxon,0.8919112164209665,1.0,0.8888888888888888,0.8,5_vs_rest,19,svm
5387,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5388,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5389,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,19,svm
5390,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,20,svm
5391,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,20,svm
5392,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,20,svm
5393,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,20,svm
5394,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,20,svm
