,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
21696,yomix,0.7681705110701638,0.6515151515151515,0.7610619469026548,0.9148936170212766,T_TGCT_vs_rest,10,svm
21697,yomix,0.7185562082767912,0.5348837209302325,0.6917293233082706,0.9787234042553191,T_TGCT_vs_rest,10,svm
21698,yomix,0.7095715577032939,0.5108695652173914,0.6762589928057554,1.0,T_TGCT_vs_rest,10,svm
21699,yomix,0.7135758014860224,0.5164835164835165,0.6811594202898551,1.0,T_TGCT_vs_rest,10,svm
21700,yomix,0.8915443606648323,0.8333333333333334,0.8910891089108911,0.9574468085106383,T_TGCT_vs_rest,11,svm
21701,yomix,0.8360571356663984,0.71875,0.8288288288288288,0.9787234042553191,T_TGCT_vs_rest,11,svm
21702,yomix,0.8120216878315465,0.7096774193548387,0.8073394495412844,0.9361702127659575,T_TGCT_vs_rest,11,svm
21703,yomix,0.69016319281263,0.4946236559139785,0.6571428571428571,0.9787234042553191,T_TGCT_vs_rest,11,svm
21704,yomix,0.7317993075281491,0.5542168674698795,0.7076923076923077,0.9787234042553191,T_TGCT_vs_rest,11,svm
21705,yomix,0.6868349811040788,0.47959183673469385,0.6482758620689655,1.0,T_TGCT_vs_rest,11,svm
21706,yomix,0.7864518907304896,0.6666666666666666,0.7787610619469026,0.9361702127659575,T_TGCT_vs_rest,11,svm
21707,yomix,0.7185562082767912,0.5348837209302325,0.6917293233082706,0.9787234042553191,T_TGCT_vs_rest,11,svm
21708,yomix,0.7095715577032939,0.5108695652173914,0.6762589928057554,1.0,T_TGCT_vs_rest,11,svm
21709,yomix,0.7176459361207171,0.5222222222222223,0.6861313868613139,1.0,T_TGCT_vs_rest,11,svm
21710,yomix,0.9032380670013788,0.8363636363636363,0.9019607843137255,0.9787234042553191,T_TGCT_vs_rest,12,svm
21711,yomix,0.7775043056694358,0.6103896103896104,0.7580645161290323,1.0,T_TGCT_vs_rest,12,svm
21712,yomix,0.7521387906966743,0.6111111111111112,0.7394957983193278,0.9361702127659575,T_TGCT_vs_rest,12,svm
21713,yomix,0.760548898829814,0.5974025974025974,0.7419354838709677,0.9787234042553191,T_TGCT_vs_rest,12,svm
21714,yomix,0.760548898829814,0.5974025974025974,0.7419354838709677,0.9787234042553191,T_TGCT_vs_rest,12,svm
21715,yomix,0.7390520897688326,0.5529411764705883,0.7121212121212122,1.0,T_TGCT_vs_rest,12,svm
21716,yomix,0.7630891823747201,0.6285714285714286,0.7521367521367521,0.9361702127659575,T_TGCT_vs_rest,12,svm
21717,yomix,0.7386808575314304,0.5769230769230769,0.72,0.9574468085106383,T_TGCT_vs_rest,12,svm
21718,yomix,0.7435589507212109,0.5595238095238095,0.7175572519083969,1.0,T_TGCT_vs_rest,12,svm
