,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
581,cosg,0.6791008752974608,0.8217522658610272,0.8143712574850299,0.8071216617210683,CD4 T_vs_rest,14,svm
582,cosg,0.6658048145889897,0.7861111111111111,0.812051649928264,0.8397626112759644,CD4 T_vs_rest,15,svm
583,cosg,0.6768247071739351,0.8173652694610778,0.8137108792846498,0.8100890207715133,CD4 T_vs_rest,15,svm
584,cosg,0.6618142710260013,0.8047337278106509,0.8059259259259259,0.8071216617210683,CD4 T_vs_rest,15,svm
585,cosg,0.6690702620857827,0.7851239669421488,0.8142857142857143,0.8456973293768546,CD4 T_vs_rest,16,svm
586,cosg,0.6685525553878254,0.817629179331307,0.8078078078078078,0.798219584569733,CD4 T_vs_rest,16,svm
587,cosg,0.6808871963149697,0.808695652173913,0.8181818181818182,0.827893175074184,CD4 T_vs_rest,16,svm
588,cosg,0.6709335631607536,0.7888888888888889,0.8149210903873745,0.8427299703264095,CD4 T_vs_rest,17,svm
589,cosg,0.6913247854236996,0.840625,0.8188736681887366,0.798219584569733,CD4 T_vs_rest,17,svm
590,cosg,0.6854458171453761,0.8152492668621701,0.8200589970501475,0.8249258160237388,CD4 T_vs_rest,17,svm
591,cosg,0.6767761505193787,0.8005698005698005,0.8168604651162791,0.8338278931750742,CD4 T_vs_rest,18,svm
592,cosg,0.6967157524525409,0.8395061728395061,0.8229954614220878,0.8071216617210683,CD4 T_vs_rest,18,svm
593,cosg,0.6716534211363716,0.8143712574850299,0.8107302533532041,0.8071216617210683,CD4 T_vs_rest,18,svm
594,cosg,0.6898128618171968,0.8068181818181818,0.8243831640058055,0.8427299703264095,CD4 T_vs_rest,19,svm
595,cosg,0.6917931281899329,0.8323170731707317,0.8210526315789474,0.8100890207715133,CD4 T_vs_rest,19,svm
596,cosg,0.6768247071739351,0.8173652694610778,0.8137108792846498,0.8100890207715133,CD4 T_vs_rest,19,svm
597,cosg,0.6985009469517207,0.8067226890756303,0.829971181556196,0.8545994065281899,CD4 T_vs_rest,20,svm
598,cosg,0.6968373513113456,0.8374233128834356,0.8235294117647058,0.8100890207715133,CD4 T_vs_rest,20,svm
599,cosg,0.6739231372684882,0.8187311178247734,0.811377245508982,0.8041543026706232,CD4 T_vs_rest,20,svm
600,scanpy_wilcoxon,0.5769325454165071,0.6980676328502415,0.7696404793608522,0.857566765578635,CD4 T_vs_rest,1,svm
601,scanpy_wilcoxon,0.5538239920600545,0.6767441860465117,0.758800521512386,0.8635014836795252,CD4 T_vs_rest,1,svm
602,scanpy_wilcoxon,0.5753870079411149,0.6885245901639344,0.7696335078534031,0.8724035608308606,CD4 T_vs_rest,1,svm
603,scanpy_wilcoxon,0.6447063919386159,0.7418546365914787,0.8043478260869565,0.8783382789317508,CD4 T_vs_rest,2,svm
604,scanpy_wilcoxon,0.6803870511293949,0.7493917274939172,0.8235294117647058,0.913946587537092,CD4 T_vs_rest,2,svm
